,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
483,484,0.00042787798011134637,0.18730355107583907
484,485,0.0004171118300358989,0.18564609635897067
485,486,0.00040654486246827215,0.18400123846228
486,487,0.0003961174098980891,0.18236891684336498
487,488,0.0003857846234264217,0.18074907231198611
488,489,0.0003755164737387906,0.1791416470860101
489,490,0.00036529775202931436,0.1775465848466683
490,491,0.00035512807090709586,0.17596383079312305
491,492,0.000345021865281403,0.1743933316963462
492,493,0.00033500839323519216,0.17283503595230443
493,494,0.0003251317368719864,0.1712888936344521
494,495,0.0003154508031228964,0.1697548565455328
495,496,0.00030603932448569626,0.16823287826868338
496,497,0.00029698585965531876,0.16672291421784535
497,498,0.00028839227201038486,0.16522492168747882
498,499,0.00028031712417564414,0.16373885990158232
499,500,0.000272761043693337,0.1622646900620115
500,501,0.0002657376622938745,0.1608023753961042
501,502,0.00025927849270845904,0.15935188120360366
502,503,0.00025336034246836725,0.15791317490288492
503,504,0.0002476656468933802,0.15648622607647966
504,505,0.00024207806760112582,0.15507090622584196
505,506,0.00023652572755550327,0.15366703472672705
506,507,0.00023094943150925307,0.15227452865925362
507,508,0.00022530266642584174,0.15089330682539592
508,509,0.00021955160186992728,0.1495232896373443
509,510,0.0002136750903952711,0.14816439916406987
510,511,0.0002076646679464167,0.14681655917722025
511,512,0.00020152455428090743,0.14547969519635084
512,513,0.00019527165342292374,0.14415373453349067
513,514,0.0001889355541433435,0.14283860633705026
514,515,0.0001825585304535693,0.1415342416350741
515,516,0.00017619554210568378,0.14024057337784324
516,517,0.00016991423507062287,0.1389575364798259
517,518,0.00016379494196738786,0.13768506786099
518,519,0.0001579306824085469,0.1364231064874708
519,520,0.00015242716322239058,0.13517159341160434
520,521,0.00014740277849689676,0.13393047181132778
521,522,0.00014298860940187286,0.13269968702895174
522,523,0.00013930805175221828,0.1314791866093029
523,524,0.00013632526363926978,0.13026892018772074
524,525,0.00013370177557070484,0.12906881364876155
525,526,0.0001312743650306869,0.1278787841238752
526,527,0.00012894629904847132,0.1266987622864617
527,528,0.00012663441483606874,0.1255286809912397
528,529,0.0001242691200373791,0.12436847531164386
529,530,0.00012179439290016525,0.12321808257660305
530,531,0.00011916778241893855,0.12207744240669849
531,532,0.00011636040846596529,0.12094649674971603
532,533,0.0001133569619493624,0.11982518991558777
533,534,0.00011015570500072513,0.11871346861072962
534,535,0.00010676847121138255,0.11761128197179005
535,536,0.00010322066591417212,0.11651858159879735
536,537,9.955126649929813e-05,0.11543532158772174
537,538,9.581282275894498e-05,0.11436145856245317
538,539,9.207145723266752e-05,0.11329695170619847
539,540,8.840686552946675e-05,0.11224173520720271
540,541,8.491231658114273e-05,0.11119563105348029
541,542,8.169465279306287e-05,0.11015854611652054
542,543,7.887429003461399e-05,0.10913040258466611
543,544,7.658521523623563e-05,0.10811112456165928
544,545,7.47698892160642e-05,0.10710063809615677
545,546,7.32803546512617e-05,0.10609887121074113
546,547,7.211713429522426e-05,0.10510575393043253
547,548,7.120152866069152e-05,0.10412121831070442
548,549,7.043069307866023e-05,0.10314519846501291
549,550,6.971438137259867e-05,0.10217763059184204
550,551,6.89749708300269e-05,0.10121845300127319
551,552,6.81474622767908e-05,0.10026760614108055
552,553,6.717948009293817e-05,0.09932503262236014
553,554,6.60312722099432e-05,0.09839067724469908
554,555,6.42044382779261e-05,0.09746448702088584
555,556,6.233341242756207e-05,0.0965464112011678
556,557,6.0582142726861576e-05,0.09563640129706352
557,558,5.8967594044889715e-05,0.09473441110473058
558,559,5.707917592678857e-05,0.09384039672789268
559,560,5.472174331633273e-05,0.09295431660033537
560,561,5.2259284334610356e-05,0.09207613150796845
561,562,4.9753038390498716e-05,0.0912058046104599
562,563,4.727686971650602e-05,0.09034330146244818
563,564,4.491726755107006e-05,0.08948859003433185
564,565,4.2752016029101725e-05,0.08864163121677793
565,566,4.074087170369278e-05,0.08780233271780646
566,567,3.888780168481709e-05,0.08697062033156477
567,568,3.722004839501469e-05,0.0861464273352156
568,569,3.5776554259348003e-05,0.08532968957603715
569,570,3.4607961724719694e-05,0.08452034549507859
570,571,3.377661320680403e-05,0.08371833615034663
571,572,3.335655094305334e-05,0.08292360523953024
572,573,3.331668554917844e-05,0.08213609912226538
573,574,3.333820264816989e-05,0.08135576684195645
574,575,3.332716839610228e-05,0.08058256014714471
575,576,3.32199915807907e-05,0.07981638831321791
576,577,3.2967018722684927e-05,0.07905713283211491
577,578,3.253253401802603e-05,0.07830471675751938
578,579,3.189475929366026e-05,0.07755906564471726
579,580,3.104585399527071e-05,0.07682010751353707
580,581,2.988580318119549e-05,0.07608777286919288
581,582,2.8468823110028296e-05,0.07536199472271599
582,583,2.7226226235521622e-05,0.07464270861096522
583,584,2.586993587672115e-05,0.07392985261623963
584,585,2.4335591042312643e-05,0.07322336738549284
585,586,2.283576726658243e-05,0.07252319614915226
586,587,2.146019037863045e-05,0.0718292847395603
587,588,2.0312524742771565e-05,0.07114158160903417
588,589,1.948310679311671e-05,0.07046003784755173
589,590,1.898315500081793e-05,0.06978460720007662
590,591,1.88209116683824e-05,0.06911524608351571
591,592,1.9021484902514985e-05,0.06845191360332592
592,593,1.9599066623299244e-05,0.06779457156976743
593,594,2.0283105468421603e-05,0.06714318451380974
594,595,2.092731370262335e-05,0.06649771970269769
595,596,2.1460273283535614e-05,0.0658581471551758
596,597,2.1823126053144293e-05,0.06522443965638136
597,598,2.1969573607449888e-05,0.06459657277240305
598,599,2.1865877167681624e-05,0.06397452486451216
599,600,2.1490857479600223e-05,0.0633582771030683
600,601,2.0835894759985152e-05,0.06274781348109992
601,602,1.990492869385907e-05,0.062143120827565124
602,603,1.8714458497659514e-05,0.06154418882029
603,604,1.7293543037366632e-05,0.060951009998592265
604,605,1.5683800997479125e-05,0.06036357977320883
